,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
1614,"07:17:46AM Feb 7, 2022",97,64,0,0,0,0,0
1615,"07:17:50AM Feb 7, 2022",97,70,0,0,0,0,0
1616,"07:17:54AM Feb 7, 2022",97,72,0,0,0,0,0
1617,"07:17:58AM Feb 7, 2022",97,66,0,0,0,0,0
1618,"07:18:02AM Feb 7, 2022",97,65,0,0,0,0,0
1619,"07:18:06AM Feb 7, 2022",97,69,0,0,0,0,0
1620,"07:18:10AM Feb 7, 2022",97,64,0,0,0,0,0
1621,"07:18:14AM Feb 7, 2022",97,69,0,0,0,0,0
1622,"07:18:18AM Feb 7, 2022",97,73,0,0,0,0,0
1623,"07:18:22AM Feb 7, 2022",97,64,0,0,0,0,0
1624,"07:18:26AM Feb 7, 2022",97,60,0,0,0,0,0
1625,"07:18:30AM Feb 7, 2022",97,60,0,0,0,0,0
1626,"07:18:34AM Feb 7, 2022",97,67,0,0,0,0,0
1627,"07:18:38AM Feb 7, 2022",97,72,0,0,0,0,0
1628,"07:18:42AM Feb 7, 2022",97,72,0,0,0,0,0
1629,"07:18:46AM Feb 7, 2022",97,68,0,0,0,0,0
1630,"07:18:50AM Feb 7, 2022",97,66,0,0,0,0,0
1631,"07:18:54AM Feb 7, 2022",97,69,0,0,0,0,0
1632,"07:18:58AM Feb 7, 2022",97,66,0,0,0,0,0
1633,"07:19:02AM Feb 7, 2022",97,62,0,0,0,0,0
1634,"07:19:06AM Feb 7, 2022",97,64,0,0,0,0,0
1635,"07:19:10AM Feb 7, 2022",97,66,0,0,0,0,0
1636,"07:19:14AM Feb 7, 2022",97,65,0,0,0,0,0
1637,"07:19:18AM Feb 7, 2022",97,66,0,0,0,0,0
1638,"07:19:22AM Feb 7, 2022",97,66,0,0,0,0,0
1639,"07:19:26AM Feb 7, 2022",97,68,0,0,0,0,0
1640,"07:19:30AM Feb 7, 2022",97,66,0,0,0,0,0
1641,"07:19:34AM Feb 7, 2022",97,63,0,0,0,0,0
1642,"07:19:38AM Feb 7, 2022",97,65,0,0,0,0,0
1643,"07:19:42AM Feb 7, 2022",97,66,0,0,0,0,0
1644,"07:19:46AM Feb 7, 2022",97,72,0,0,0,0,0
1645,"07:19:50AM Feb 7, 2022",97,73,0,0,0,0,0
1646,"07:19:54AM Feb 7, 2022",97,66,0,0,0,0,0
1647,"07:19:58AM Feb 7, 2022",97,63,0,0,0,0,0
1648,"07:20:02AM Feb 7, 2022",97,67,0,0,0,0,0
1649,"07:20:06AM Feb 7, 2022",97,70,0,0,0,0,0
1650,"07:20:10AM Feb 7, 2022",97,66,0,0,0,0,0
1651,"07:20:14AM Feb 7, 2022",97,70,0,0,0,0,0
1652,"07:20:18AM Feb 7, 2022",97,73,0,0,0,0,0
1653,"07:20:22AM Feb 7, 2022",98,77,0,0,0,0,0
1654,"07:20:26AM Feb 7, 2022",98,76,0,0,0,0,0
1655,"07:20:30AM Feb 7, 2022",97,73,0,0,0,0,0
1656,"07:20:34AM Feb 7, 2022",97,70,0,0,0,0,0
1657,"07:20:38AM Feb 7, 2022",97,70,0,0,0,0,0
1658,"07:20:42AM Feb 7, 2022",96,75,0,0,0,0,0
1659,"07:20:46AM Feb 7, 2022",96,75,0,0,0,0,0
1660,"07:20:50AM Feb 7, 2022",96,70,0,0,0,0,0
1661,"07:20:54AM Feb 7, 2022",96,73,0,0,0,0,0
1662,"07:20:58AM Feb 7, 2022",95,76,0,0,0,0,0
1663,"07:21:02AM Feb 7, 2022",94,77,0,0,0,0,0
1664,"07:21:06AM Feb 7, 2022",95,77,0,0,0,0,0
1665,"07:21:10AM Feb 7, 2022",95,72,0,0,0,0,0
1666,"07:21:14AM Feb 7, 2022",95,69,0,0,0,0,0
1667,"07:21:18AM Feb 7, 2022",96,70,0,0,0,0,0
1668,"07:21:22AM Feb 7, 2022",96,70,0,0,0,0,0
1669,"07:21:26AM Feb 7, 2022",96,71,0,0,0,0,0
1670,"07:21:30AM Feb 7, 2022",96,74,0,0,0,0,0
1671,"07:21:34AM Feb 7, 2022",96,72,0,0,0,0,0
1672,"07:21:38AM Feb 7, 2022",97,69,0,0,0,0,0
1673,"07:21:42AM Feb 7, 2022",97,70,0,0,0,0,0
1674,"07:21:46AM Feb 7, 2022",97,70,0,0,0,0,0
1675,"07:21:50AM Feb 7, 2022",96,72,0,0,0,0,0
1676,"07:21:54AM Feb 7, 2022",97,76,0,0,0,0,0
1677,"07:21:58AM Feb 7, 2022",97,71,0,0,0,0,0
1678,"07:22:02AM Feb 7, 2022",97,67,0,0,0,0,0
1679,"07:22:06AM Feb 7, 2022",97,70,0,0,0,0,0
1680,"07:22:10AM Feb 7, 2022",97,72,0,0,0,0,0
1681,"07:22:14AM Feb 7, 2022",97,69,0,0,0,0,0
1682,"07:22:18AM Feb 7, 2022",97,74,0,0,0,0,0
1683,"07:22:22AM Feb 7, 2022",97,74,0,0,0,0,0
1684,"07:22:26AM Feb 7, 2022",97,71,0,0,0,0,0
1685,"07:22:30AM Feb 7, 2022",97,71,2,0,0,0,0
1686,"07:22:34AM Feb 7, 2022",97,71,15,0,0,0,0
1687,"07:22:38AM Feb 7, 2022",97,71,0,0,0,0,0
1688,"07:22:42AM Feb 7, 2022",97,71,0,0,0,0,0
1689,"07:22:46AM Feb 7, 2022",97,71,0,0,0,0,0
1690,"07:22:50AM Feb 7, 2022",97,67,0,0,0,0,0
1691,"07:22:54AM Feb 7, 2022",97,67,0,0,0,0,0
1692,"07:22:58AM Feb 7, 2022",97,59,0,0,0,0,0
1693,"07:23:02AM Feb 7, 2022",96,62,0,0,0,0,0
1694,"07:23:06AM Feb 7, 2022",95,62,0,0,0,0,0
1695,"07:23:10AM Feb 7, 2022",95,66,0,0,0,0,0
1696,"07:23:14AM Feb 7, 2022",95,73,0,0,0,0,0
1697,"07:23:18AM Feb 7, 2022",95,68,0,0,0,0,0
1698,"07:23:22AM Feb 7, 2022",95,67,0,0,0,0,0
1699,"07:23:26AM Feb 7, 2022",95,67,0,0,0,0,0
1700,"07:23:30AM Feb 7, 2022",96,66,0,0,0,0,0
1701,"07:23:34AM Feb 7, 2022",97,63,0,0,0,0,0
1702,"07:23:38AM Feb 7, 2022",98,64,0,0,0,0,0
1703,"07:23:42AM Feb 7, 2022",98,58,0,0,0,0,0
1704,"07:23:46AM Feb 7, 2022",98,59,0,0,0,0,0
1705,"07:23:50AM Feb 7, 2022",98,58,0,0,0,0,0
1706,"07:23:54AM Feb 7, 2022",98,57,0,0,0,0,0
1707,"07:23:58AM Feb 7, 2022",98,63,0,0,0,0,0
1708,"07:24:02AM Feb 7, 2022",97,65,0,0,0,0,0
1709,"07:24:06AM Feb 7, 2022",97,68,0,0,0,0,0
1710,"07:24:10AM Feb 7, 2022",97,68,0,0,0,0,0
1711,"07:24:14AM Feb 7, 2022",96,68,0,0,0,0,0
1712,"07:24:18AM Feb 7, 2022",97,66,0,0,0,0,0
1713,"07:24:22AM Feb 7, 2022",96,63,0,0,0,0,0
1714,"07:24:26AM Feb 7, 2022",96,64,0,0,0,0,0
1715,"07:24:30AM Feb 7, 2022",96,63,0,0,0,0,0
1716,"07:24:34AM Feb 7, 2022",95,65,0,0,0,0,0
1717,"07:24:38AM Feb 7, 2022",95,65,0,0,0,0,0
1718,"07:24:42AM Feb 7, 2022",96,69,0,0,0,0,0
1719,"07:24:46AM Feb 7, 2022",97,72,0,0,0,0,0
1720,"07:24:50AM Feb 7, 2022",97,73,0,0,0,0,0
1721,"07:24:54AM Feb 7, 2022",97,73,0,0,0,0,0
1722,"07:24:58AM Feb 7, 2022",97,71,0,0,0,0,0
1723,"07:25:02AM Feb 7, 2022",98,70,1,0,0,0,0
1724,"07:25:06AM Feb 7, 2022",98,70,8,0,0,0,0
1725,"07:25:10AM Feb 7, 2022",98,70,6,0,0,0,0
1726,"07:25:14AM Feb 7, 2022",97,69,0,0,0,0,0
1727,"07:25:18AM Feb 7, 2022",97,69,0,0,0,0,0
1728,"07:25:22AM Feb 7, 2022",97,69,0,0,0,0,0
1729,"07:25:26AM Feb 7, 2022",97,69,0,0,0,0,0
1730,"07:25:30AM Feb 7, 2022",97,70,0,0,0,0,0
1731,"07:25:34AM Feb 7, 2022",96,71,0,0,0,0,0
1732,"07:25:38AM Feb 7, 2022",96,71,3,0,0,0,0
1733,"07:25:42AM Feb 7, 2022",96,71,0,0,0,0,0
1734,"07:25:46AM Feb 7, 2022",96,71,1,0,0,0,0
1735,"07:25:50AM Feb 7, 2022",96,71,0,0,0,0,0
1736,"07:25:54AM Feb 7, 2022",95,71,0,0,0,0,0
1737,"07:25:58AM Feb 7, 2022",95,71,0,0,0,0,0
1738,"07:26:02AM Feb 7, 2022",95,71,2,0,0,0,0
1739,"07:26:06AM Feb 7, 2022",95,71,0,0,0,0,0
1740,"07:26:10AM Feb 7, 2022",95,71,0,0,0,0,0
1741,"07:26:14AM Feb 7, 2022",95,71,0,0,0,0,0
1742,"07:26:18AM Feb 7, 2022",95,71,0,0,0,0,0
1743,"07:26:22AM Feb 7, 2022",96,68,0,0,0,0,0
1744,"07:26:26AM Feb 7, 2022",95,69,0,0,0,0,0
1745,"07:26:30AM Feb 7, 2022",95,69,0,0,0,0,0
1746,"07:26:34AM Feb 7, 2022",96,66,0,0,0,0,0
1747,"07:26:38AM Feb 7, 2022",97,64,0,0,0,0,0
1748,"07:26:42AM Feb 7, 2022",98,71,0,0,0,0,0
1749,"07:26:46AM Feb 7, 2022",98,71,0,0,0,0,0
1750,"07:26:50AM Feb 7, 2022",98,71,0,0,0,1,"07:26:50AM Feb 7, 2022"
1751,"07:26:54AM Feb 7, 2022",98,74,0,0,0,0,0
1752,"07:26:58AM Feb 7, 2022",98,74,0,0,0,0,0
1753,"07:27:02AM Feb 7, 2022",98,72,0,0,0,0,0
1754,"07:27:06AM Feb 7, 2022",98,72,1,0,0,0,0
1755,"07:27:10AM Feb 7, 2022",98,72,0,0,0,0,0
1756,"07:27:14AM Feb 7, 2022",98,72,0,0,0,0,0
1757,"07:27:18AM Feb 7, 2022",97,65,0,0,0,0,0
1758,"07:27:22AM Feb 7, 2022",97,65,0,0,0,0,0
1759,"07:27:26AM Feb 7, 2022",98,75,0,0,0,0,0
1760,"07:27:30AM Feb 7, 2022",97,72,0,0,0,0,0
1761,"07:27:34AM Feb 7, 2022",97,71,1,0,0,0,0
1762,"07:27:38AM Feb 7, 2022",98,68,0,0,0,0,0
1763,"07:27:42AM Feb 7, 2022",98,73,0,0,0,0,0
1764,"07:27:46AM Feb 7, 2022",97,67,1,0,0,0,0
1765,"07:27:50AM Feb 7, 2022",97,67,0,0,0,0,0
1766,"07:27:54AM Feb 7, 2022",97,75,0,0,0,0,0
1767,"07:27:58AM Feb 7, 2022",98,68,0,0,0,0,0
1768,"07:28:02AM Feb 7, 2022",98,71,0,0,0,0,0
1769,"07:28:06AM Feb 7, 2022",98,67,0,0,0,0,0
1770,"07:28:10AM Feb 7, 2022",97,65,0,0,0,0,0
1771,"07:28:14AM Feb 7, 2022",98,72,0,0,0,0,0
1772,"07:28:18AM Feb 7, 2022",98,73,0,0,0,0,0
1773,"07:28:22AM Feb 7, 2022",97,69,0,0,0,0,0
1774,"07:28:26AM Feb 7, 2022",97,72,0,0,0,0,0
1775,"07:28:30AM Feb 7, 2022",97,76,0,0,0,0,0
1776,"07:28:34AM Feb 7, 2022",98,81,0,0,0,0,0
1777,"07:28:38AM Feb 7, 2022",97,73,0,0,0,0,0
1778,"07:28:42AM Feb 7, 2022",97,69,0,0,0,0,0
1779,"07:28:46AM Feb 7, 2022",97,71,0,0,0,0,0
1780,"07:28:50AM Feb 7, 2022",97,71,0,0,0,0,0
1781,"07:28:54AM Feb 7, 2022",98,74,0,0,0,0,0
1782,"07:28:58AM Feb 7, 2022",97,72,0,0,0,0,0
1783,"07:29:02AM Feb 7, 2022",97,77,0,0,0,0,0
1784,"07:29:06AM Feb 7, 2022",97,78,0,0,0,0,0
1785,"07:29:10AM Feb 7, 2022",97,64,0,0,0,0,0
1786,"07:29:14AM Feb 7, 2022",97,63,0,0,0,0,0
1787,"07:29:18AM Feb 7, 2022",97,64,0,0,0,0,0
1788,"07:29:22AM Feb 7, 2022",97,73,0,0,0,0,0
1789,"07:29:26AM Feb 7, 2022",97,72,0,0,0,0,0
1790,"07:29:30AM Feb 7, 2022",97,73,0,0,0,0,0
1791,"07:29:34AM Feb 7, 2022",97,73,0,0,0,0,0
1792,"07:29:38AM Feb 7, 2022",96,73,0,0,0,0,0
1793,"07:29:42AM Feb 7, 2022",96,71,0,0,0,0,0
1794,"07:29:46AM Feb 7, 2022",97,68,0,0,0,0,0
1795,"07:29:50AM Feb 7, 2022",97,70,0,0,0,0,0
1796,"07:29:54AM Feb 7, 2022",97,72,0,0,0,0,0
1797,"07:29:58AM Feb 7, 2022",97,72,1,0,0,0,0
1798,"07:30:02AM Feb 7, 2022",97,73,0,0,0,0,0
1799,"07:30:06AM Feb 7, 2022",97,74,0,0,0,0,0
1800,"07:30:10AM Feb 7, 2022",97,71,0,0,0,0,0
1801,"07:30:14AM Feb 7, 2022",97,72,0,0,0,0,0
1802,"07:30:18AM Feb 7, 2022",97,70,0,0,0,0,0
1803,"07:30:22AM Feb 7, 2022",97,70,0,0,0,0,0
1804,"07:30:26AM Feb 7, 2022",97,66,0,0,0,0,0
1805,"07:30:30AM Feb 7, 2022",97,71,0,0,0,0,0
1806,"07:30:34AM Feb 7, 2022",97,73,0,0,0,0,0
1807,"07:30:38AM Feb 7, 2022",97,73,0,0,0,0,0
1808,"07:30:42AM Feb 7, 2022",97,74,0,0,0,0,0
1809,"07:30:46AM Feb 7, 2022",97,77,0,0,0,0,0
1810,"07:30:50AM Feb 7, 2022",97,75,0,0,0,0,0
1811,"07:30:54AM Feb 7, 2022",97,75,0,0,0,0,0
1812,"07:30:58AM Feb 7, 2022",97,78,0,0,0,0,0
1813,"07:31:02AM Feb 7, 2022",96,78,0,0,0,0,0
1814,"07:31:06AM Feb 7, 2022",96,77,1,0,0,0,0
1815,"07:31:10AM Feb 7, 2022",96,78,0,0,0,0,0
1816,"07:31:14AM Feb 7, 2022",96,78,0,0,0,0,0
1817,"07:31:18AM Feb 7, 2022",96,77,0,0,0,0,0
1818,"07:31:22AM Feb 7, 2022",96,75,0,0,0,0,0
1819,"07:31:26AM Feb 7, 2022",96,68,0,0,0,0,0
1820,"07:31:30AM Feb 7, 2022",96,68,0,0,0,0,0
1821,"07:31:34AM Feb 7, 2022",96,77,0,0,0,0,0
1822,"07:31:38AM Feb 7, 2022",96,80,0,0,0,0,0
1823,"07:31:42AM Feb 7, 2022",96,79,0,0,0,0,0
1824,"07:31:46AM Feb 7, 2022",96,76,0,0,0,0,0
1825,"07:31:50AM Feb 7, 2022",97,75,0,0,0,0,0
1826,"07:31:54AM Feb 7, 2022",97,77,0,0,0,0,0
1827,"07:31:58AM Feb 7, 2022",97,70,0,0,0,0,0
1828,"07:32:02AM Feb 7, 2022",97,75,0,0,0,0,0
1829,"07:32:06AM Feb 7, 2022",97,75,0,0,0,0,0
1830,"07:32:10AM Feb 7, 2022",97,76,0,0,0,0,0
1831,"07:32:14AM Feb 7, 2022",97,80,0,0,0,0,0
1832,"07:32:18AM Feb 7, 2022",97,77,0,0,0,0,0
1833,"07:32:22AM Feb 7, 2022",97,77,14,0,0,0,0
1834,"07:32:26AM Feb 7, 2022",97,77,28,0,0,0,0
1835,"07:32:30AM Feb 7, 2022",97,77,27,0,0,0,0
1836,"07:32:34AM Feb 7, 2022",97,77,7,0,0,0,0
1837,"07:32:38AM Feb 7, 2022",96,78,0,0,0,0,0
1838,"07:32:42AM Feb 7, 2022",97,79,0,0,0,0,0
1839,"07:32:46AM Feb 7, 2022",97,80,6,0,0,0,0
1840,"07:32:50AM Feb 7, 2022",97,78,1,0,0,0,0
1841,"07:32:54AM Feb 7, 2022",97,82,0,0,0,0,0
1842,"07:32:58AM Feb 7, 2022",97,76,0,0,0,0,0
1843,"07:33:02AM Feb 7, 2022",98,71,0,0,0,0,0
1844,"07:33:06AM Feb 7, 2022",98,73,0,0,0,0,0
1845,"07:33:10AM Feb 7, 2022",98,79,0,0,0,0,0
1846,"07:33:14AM Feb 7, 2022",98,78,1,0,0,0,0
1847,"07:33:18AM Feb 7, 2022",98,73,0,0,0,0,0
1848,"07:33:22AM Feb 7, 2022",98,69,0,0,0,0,0
1849,"07:33:26AM Feb 7, 2022",98,62,0,0,0,0,0
1850,"07:33:30AM Feb 7, 2022",98,66,0,0,0,0,0
1851,"07:33:34AM Feb 7, 2022",98,67,0,0,0,0,0
1852,"07:33:38AM Feb 7, 2022",98,70,0,0,0,0,0
1853,"07:33:42AM Feb 7, 2022",98,70,0,0,0,0,0
1854,"07:33:46AM Feb 7, 2022",98,72,0,0,0,0,0
1855,"07:33:50AM Feb 7, 2022",98,75,0,0,0,0,0
1856,"07:33:54AM Feb 7, 2022",98,72,0,0,0,0,0
1857,"07:33:58AM Feb 7, 2022",97,69,1,0,0,0,0
1858,"07:34:02AM Feb 7, 2022",97,69,1,0,0,0,0
1859,"07:34:06AM Feb 7, 2022",97,69,0,0,0,0,0
1860,"07:34:10AM Feb 7, 2022",97,68,0,0,0,0,0
1861,"07:34:14AM Feb 7, 2022",97,71,0,0,0,0,0
1862,"07:34:18AM Feb 7, 2022",97,74,3,0,0,0,0
1863,"07:34:22AM Feb 7, 2022",97,76,3,0,0,0,0
1864,"07:34:26AM Feb 7, 2022",97,74,0,0,0,0,0
1865,"07:34:30AM Feb 7, 2022",97,71,4,0,0,0,0
1866,"07:34:34AM Feb 7, 2022",97,67,0,0,0,0,0
1867,"07:34:38AM Feb 7, 2022",97,62,0,0,0,0,0
1868,"07:34:42AM Feb 7, 2022",97,63,0,0,0,0,0
1869,"07:34:46AM Feb 7, 2022",97,64,1,0,0,0,0
1870,"07:34:50AM Feb 7, 2022",98,67,0,0,0,0,0
1871,"07:34:54AM Feb 7, 2022",98,73,0,0,0,0,0
1872,"07:34:58AM Feb 7, 2022",98,67,0,0,0,0,0
1873,"07:35:02AM Feb 7, 2022",98,66,8,0,0,0,0
1874,"07:35:06AM Feb 7, 2022",98,67,0,0,0,0,0
1875,"07:35:10AM Feb 7, 2022",97,71,0,0,0,0,0
1876,"07:35:14AM Feb 7, 2022",97,71,0,0,0,0,0
1877,"07:35:18AM Feb 7, 2022",97,69,1,0,0,0,0
1878,"07:35:22AM Feb 7, 2022",96,68,1,0,0,0,0
1879,"07:35:26AM Feb 7, 2022",96,66,4,0,0,0,0
1880,"07:35:30AM Feb 7, 2022",96,68,0,0,0,0,0
1881,"07:35:34AM Feb 7, 2022",96,70,0,0,0,0,0
1882,"07:35:38AM Feb 7, 2022",96,70,0,0,0,0,0
1883,"07:35:42AM Feb 7, 2022",95,71,0,0,0,0,0
1884,"07:35:46AM Feb 7, 2022",95,74,0,0,0,0,0
1885,"07:35:50AM Feb 7, 2022",96,73,0,0,0,0,0
1886,"07:35:54AM Feb 7, 2022",98,75,0,0,0,0,0
1887,"07:35:58AM Feb 7, 2022",98,76,0,0,0,0,0
1888,"07:36:02AM Feb 7, 2022",98,73,0,0,0,0,0
1889,"07:36:06AM Feb 7, 2022",98,73,0,0,0,0,0
1890,"07:36:10AM Feb 7, 2022",98,72,0,0,0,0,0
1891,"07:36:14AM Feb 7, 2022",98,72,7,0,0,0,0
1892,"07:36:18AM Feb 7, 2022",98,69,0,0,0,0,0
1893,"07:36:22AM Feb 7, 2022",97,70,0,0,0,0,0
1894,"07:36:26AM Feb 7, 2022",97,71,0,0,0,0,0
1895,"07:36:30AM Feb 7, 2022",97,70,0,0,0,0,0
1896,"07:36:34AM Feb 7, 2022",96,64,0,0,0,0,0
1897,"07:36:38AM Feb 7, 2022",95,68,0,0,0,0,0
1898,"07:36:42AM Feb 7, 2022",93,66,0,0,0,0,0
1899,"07:36:46AM Feb 7, 2022",95,59,0,0,0,0,0
1900,"07:36:50AM Feb 7, 2022",97,70,0,0,0,0,0
1901,"07:36:54AM Feb 7, 2022",97,74,0,0,0,0,0
1902,"07:36:58AM Feb 7, 2022",97,72,0,0,0,0,0
1903,"07:37:02AM Feb 7, 2022",98,74,0,0,0,0,0
1904,"07:37:06AM Feb 7, 2022",98,71,1,0,0,0,0
1905,"07:37:10AM Feb 7, 2022",98,65,1,0,0,0,0
1906,"07:37:14AM Feb 7, 2022",98,67,0,0,0,0,0
1907,"07:37:18AM Feb 7, 2022",97,67,1,0,0,0,0
1908,"07:37:22AM Feb 7, 2022",97,67,4,0,0,0,0
1909,"07:37:26AM Feb 7, 2022",97,69,0,0,0,0,0
1910,"07:37:30AM Feb 7, 2022",96,68,0,0,0,0,0
1911,"07:37:34AM Feb 7, 2022",94,67,0,0,0,0,0
1912,"07:37:38AM Feb 7, 2022",96,70,0,0,0,0,0
1913,"07:37:42AM Feb 7, 2022",98,74,0,0,0,0,0
1914,"07:37:46AM Feb 7, 2022",98,71,0,0,0,0,0
1915,"07:37:50AM Feb 7, 2022",98,66,0,0,0,0,0
1916,"07:37:54AM Feb 7, 2022",98,64,0,0,0,0,0
1917,"07:37:58AM Feb 7, 2022",98,62,0,0,0,0,0
1918,"07:38:02AM Feb 7, 2022",97,63,0,0,0,0,0
1919,"07:38:06AM Feb 7, 2022",97,63,0,0,0,0,0
1920,"07:38:10AM Feb 7, 2022",97,68,0,0,0,0,0
1921,"07:38:14AM Feb 7, 2022",97,67,0,0,0,0,0
1922,"07:38:18AM Feb 7, 2022",96,67,0,0,0,0,0
1923,"07:38:22AM Feb 7, 2022",96,70,0,0,0,0,0
1924,"07:38:26AM Feb 7, 2022",96,68,0,0,0,0,0
1925,"07:38:30AM Feb 7, 2022",95,65,0,0,0,0,0
1926,"07:38:34AM Feb 7, 2022",95,69,0,0,0,0,0
1927,"07:38:38AM Feb 7, 2022",97,73,0,0,0,0,0
1928,"07:38:42AM Feb 7, 2022",97,70,0,0,0,0,0
1929,"07:38:46AM Feb 7, 2022",98,69,0,0,0,0,0
1930,"07:38:50AM Feb 7, 2022",98,66,1,0,0,0,0
1931,"07:38:54AM Feb 7, 2022",98,66,0,0,0,0,0
1932,"07:38:58AM Feb 7, 2022",98,67,0,0,0,0,0
1933,"07:39:02AM Feb 7, 2022",98,67,7,0,0,0,0
1934,"07:39:06AM Feb 7, 2022",97,68,0,0,0,0,0
1935,"07:39:10AM Feb 7, 2022",97,68,3,0,0,0,0
1936,"07:39:14AM Feb 7, 2022",96,71,0,0,0,0,0
1937,"07:39:18AM Feb 7, 2022",95,66,0,0,0,0,0
1938,"07:39:22AM Feb 7, 2022",94,70,0,0,0,0,0
1939,"07:39:26AM Feb 7, 2022",93,68,0,0,0,0,0
1940,"07:39:30AM Feb 7, 2022",94,65,0,0,0,0,0
1941,"07:39:34AM Feb 7, 2022",96,69,1,0,0,0,0
1942,"07:39:38AM Feb 7, 2022",97,73,0,0,0,0,0
1943,"07:39:42AM Feb 7, 2022",98,77,0,0,0,0,0
1944,"07:39:46AM Feb 7, 2022",98,74,1,0,0,0,0
1945,"07:39:50AM Feb 7, 2022",98,66,0,0,0,0,0
1946,"07:39:54AM Feb 7, 2022",98,63,0,0,0,0,0
1947,"07:39:58AM Feb 7, 2022",98,68,2,0,0,0,0
1948,"07:40:02AM Feb 7, 2022",98,68,10,0,0,0,0
1949,"07:40:06AM Feb 7, 2022",97,63,0,0,0,0,0
1950,"07:40:10AM Feb 7, 2022",97,66,0,0,0,0,0
1951,"07:40:14AM Feb 7, 2022",97,73,0,0,0,0,0
1952,"07:40:18AM Feb 7, 2022",95,72,0,0,0,0,0
1953,"07:40:22AM Feb 7, 2022",95,71,0,0,0,0,0
1954,"07:40:26AM Feb 7, 2022",95,70,0,0,0,0,0
1955,"07:40:30AM Feb 7, 2022",96,73,0,0,0,0,0
1956,"07:40:34AM Feb 7, 2022",96,70,0,0,0,0,0
1957,"07:40:38AM Feb 7, 2022",97,73,0,0,0,0,0
1958,"07:40:42AM Feb 7, 2022",97,67,1,0,0,0,0
1959,"07:40:46AM Feb 7, 2022",97,63,0,0,0,0,0
1960,"07:40:50AM Feb 7, 2022",97,62,0,0,0,0,0
1961,"07:40:54AM Feb 7, 2022",98,70,0,0,0,0,0
1962,"07:40:58AM Feb 7, 2022",97,69,0,0,0,0,0
1963,"07:41:02AM Feb 7, 2022",97,60,0,0,0,0,0
1964,"07:41:06AM Feb 7, 2022",97,65,1,0,0,0,0
1965,"07:41:10AM Feb 7, 2022",97,70,9,0,0,0,0
1966,"07:41:14AM Feb 7, 2022",96,70,0,0,0,0,0
1967,"07:41:18AM Feb 7, 2022",95,67,0,0,0,0,0
1968,"07:41:22AM Feb 7, 2022",95,71,0,0,0,0,0
1969,"07:41:26AM Feb 7, 2022",95,69,0,0,0,0,0
1970,"07:41:30AM Feb 7, 2022",95,70,0,0,0,0,0
1971,"07:41:34AM Feb 7, 2022",96,71,0,0,0,0,0
1972,"07:41:38AM Feb 7, 2022",97,66,0,0,0,0,0
1973,"07:41:42AM Feb 7, 2022",97,63,0,0,0,0,0
1974,"07:41:46AM Feb 7, 2022",97,62,0,0,0,0,0
1975,"07:41:50AM Feb 7, 2022",97,66,0,0,0,0,0
1976,"07:41:54AM Feb 7, 2022",97,65,0,0,0,0,0
1977,"07:41:58AM Feb 7, 2022",97,65,0,0,0,0,0
1978,"07:42:02AM Feb 7, 2022",96,66,0,0,0,0,0
1979,"07:42:06AM Feb 7, 2022",97,66,0,0,0,0,0
1980,"07:42:10AM Feb 7, 2022",97,68,0,0,0,0,0
1981,"07:42:14AM Feb 7, 2022",97,67,0,0,0,0,0
1982,"07:42:18AM Feb 7, 2022",97,65,0,0,0,0,0
1983,"07:42:22AM Feb 7, 2022",96,67,0,0,0,0,0
1984,"07:42:26AM Feb 7, 2022",95,73,0,0,0,0,0
1985,"07:42:30AM Feb 7, 2022",96,67,0,0,0,0,0
1986,"07:42:34AM Feb 7, 2022",97,65,0,0,0,0,0
1987,"07:42:38AM Feb 7, 2022",97,69,0,0,0,0,0
1988,"07:42:42AM Feb 7, 2022",97,69,0,0,0,0,0
1989,"07:42:46AM Feb 7, 2022",97,71,0,0,0,0,0
1990,"07:42:50AM Feb 7, 2022",97,74,0,0,0,0,0
1991,"07:42:54AM Feb 7, 2022",97,71,0,0,0,0,0
1992,"07:42:58AM Feb 7, 2022",97,66,0,0,0,0,0
1993,"07:43:02AM Feb 7, 2022",97,67,2,0,0,0,0
1994,"07:43:06AM Feb 7, 2022",96,66,0,0,0,0,0
1995,"07:43:10AM Feb 7, 2022",95,68,1,0,0,0,0
1996,"07:43:14AM Feb 7, 2022",94,73,3,0,0,0,0
1997,"07:43:18AM Feb 7, 2022",94,66,0,0,0,0,0
1998,"07:43:22AM Feb 7, 2022",94,62,0,0,0,0,0
1999,"07:43:26AM Feb 7, 2022",93,65,0,0,0,1,"07:43:26AM Feb 7, 2022"
2000,"07:43:30AM Feb 7, 2022",94,64,0,0,0,1,"07:43:30AM Feb 7, 2022"
2001,"07:43:34AM Feb 7, 2022",95,69,0,0,0,0,0
2002,"07:43:38AM Feb 7, 2022",96,71,0,0,0,0,0
2003,"07:43:42AM Feb 7, 2022",97,69,0,0,0,0,0
2004,"07:43:46AM Feb 7, 2022",97,65,0,0,0,0,0
2005,"07:43:50AM Feb 7, 2022",98,67,0,0,0,0,0
2006,"07:43:54AM Feb 7, 2022",98,70,0,0,0,0,0
2007,"07:43:58AM Feb 7, 2022",97,70,0,0,0,0,0
2008,"07:44:02AM Feb 7, 2022",97,74,0,0,0,0,0
2009,"07:44:06AM Feb 7, 2022",97,73,0,0,0,0,0
