,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
3648,"05:59:15AM Feb 6, 2022",98,66,0,0,0,0,0
3649,"05:59:19AM Feb 6, 2022",98,66,0,0,0,0,0
3650,"05:59:23AM Feb 6, 2022",98,67,0,0,0,0,0
3651,"05:59:27AM Feb 6, 2022",98,63,0,0,0,0,0
3652,"05:59:31AM Feb 6, 2022",98,61,0,0,0,0,0
3653,"05:59:35AM Feb 6, 2022",98,64,0,0,0,0,0
3654,"05:59:39AM Feb 6, 2022",97,67,0,0,0,0,0
3655,"05:59:43AM Feb 6, 2022",97,63,0,0,0,0,0
3656,"05:59:47AM Feb 6, 2022",97,65,0,0,0,0,0
3657,"05:59:51AM Feb 6, 2022",97,73,0,0,0,0,0
3658,"05:59:55AM Feb 6, 2022",97,72,0,0,0,0,0
3659,"05:59:59AM Feb 6, 2022",97,67,0,0,0,0,0
3660,"06:00:03AM Feb 6, 2022",97,68,0,0,0,0,0
3661,"06:00:07AM Feb 6, 2022",97,67,0,0,0,0,0
3662,"06:00:11AM Feb 6, 2022",98,65,0,0,0,0,0
3663,"06:00:15AM Feb 6, 2022",98,65,0,0,0,0,0
3664,"06:00:19AM Feb 6, 2022",98,69,0,0,0,0,0
3665,"06:00:23AM Feb 6, 2022",98,70,0,0,0,0,0
3666,"06:00:27AM Feb 6, 2022",98,71,0,0,0,0,0
3667,"06:00:31AM Feb 6, 2022",98,72,0,0,0,0,0
3668,"06:00:35AM Feb 6, 2022",98,71,0,0,0,0,0
3669,"06:00:39AM Feb 6, 2022",97,70,0,0,0,0,0
3670,"06:00:43AM Feb 6, 2022",97,68,0,0,0,0,0
3671,"06:00:47AM Feb 6, 2022",97,66,0,0,0,0,0
3672,"06:00:51AM Feb 6, 2022",97,69,0,0,0,0,0
3673,"06:00:55AM Feb 6, 2022",97,67,0,0,0,0,0
3674,"06:00:59AM Feb 6, 2022",97,72,0,0,0,0,0
3675,"06:01:03AM Feb 6, 2022",97,68,0,0,0,0,0
3676,"06:01:07AM Feb 6, 2022",97,72,0,0,0,0,0
3677,"06:01:11AM Feb 6, 2022",97,72,0,0,0,0,0
3678,"06:01:15AM Feb 6, 2022",97,80,0,0,0,0,0
3679,"06:01:19AM Feb 6, 2022",97,78,0,0,0,0,0
3680,"06:01:23AM Feb 6, 2022",97,71,0,0,0,0,0
3681,"06:01:27AM Feb 6, 2022",97,66,0,0,0,0,0
3682,"06:01:31AM Feb 6, 2022",97,74,0,0,0,0,0
3683,"06:01:35AM Feb 6, 2022",97,74,0,0,0,0,0
3684,"06:01:39AM Feb 6, 2022",97,74,0,0,0,0,0
3685,"06:01:43AM Feb 6, 2022",97,71,0,0,0,0,0
3686,"06:01:47AM Feb 6, 2022",97,75,0,0,0,0,0
3687,"06:01:51AM Feb 6, 2022",97,80,0,0,0,0,0
3688,"06:01:55AM Feb 6, 2022",97,71,0,0,0,0,0
3689,"06:01:59AM Feb 6, 2022",97,61,0,0,0,0,0
3690,"06:02:03AM Feb 6, 2022",97,67,0,0,0,0,0
3691,"06:02:07AM Feb 6, 2022",97,75,0,0,0,0,0
3692,"06:02:11AM Feb 6, 2022",97,77,0,0,0,0,0
3693,"06:02:15AM Feb 6, 2022",97,74,0,0,0,0,0
3694,"06:02:19AM Feb 6, 2022",97,75,0,0,0,0,0
3695,"06:02:23AM Feb 6, 2022",97,79,0,0,0,0,0
3696,"06:02:27AM Feb 6, 2022",97,70,0,0,0,0,0
3697,"06:02:31AM Feb 6, 2022",97,71,0,0,0,0,0
3698,"06:02:35AM Feb 6, 2022",97,77,0,0,0,0,0
3699,"06:02:39AM Feb 6, 2022",97,73,0,0,0,0,0
3700,"06:02:43AM Feb 6, 2022",97,71,0,0,0,0,0
3701,"06:02:47AM Feb 6, 2022",97,68,0,0,0,0,0
3702,"06:02:51AM Feb 6, 2022",97,73,0,0,0,0,0
3703,"06:02:55AM Feb 6, 2022",97,80,0,0,0,0,0
3704,"06:02:59AM Feb 6, 2022",97,78,0,0,0,0,0
3705,"06:03:03AM Feb 6, 2022",97,78,0,0,0,0,0
3706,"06:03:07AM Feb 6, 2022",97,75,0,0,0,0,0
3707,"06:03:11AM Feb 6, 2022",97,71,0,0,0,0,0
3708,"06:03:15AM Feb 6, 2022",97,76,0,0,0,0,0
3709,"06:03:19AM Feb 6, 2022",97,75,0,0,0,0,0
3710,"06:03:23AM Feb 6, 2022",97,67,0,0,0,0,0
3711,"06:03:27AM Feb 6, 2022",97,65,0,0,0,0,0
3712,"06:03:31AM Feb 6, 2022",97,64,0,0,0,0,0
3713,"06:03:35AM Feb 6, 2022",97,69,0,0,0,0,0
3714,"06:03:39AM Feb 6, 2022",97,73,0,0,0,0,0
3715,"06:03:43AM Feb 6, 2022",97,73,0,0,0,0,0
3716,"06:03:47AM Feb 6, 2022",97,75,0,0,0,0,0
3717,"06:03:51AM Feb 6, 2022",97,72,0,0,0,0,0
3718,"06:03:55AM Feb 6, 2022",97,65,0,0,0,0,0
3719,"06:03:59AM Feb 6, 2022",97,71,0,0,0,0,0
3720,"06:04:03AM Feb 6, 2022",97,72,0,0,0,0,0
3721,"06:04:07AM Feb 6, 2022",97,71,0,0,0,0,0
3722,"06:04:11AM Feb 6, 2022",97,72,0,0,0,0,0
3723,"06:04:15AM Feb 6, 2022",98,78,0,0,0,0,0
3724,"06:04:19AM Feb 6, 2022",98,77,0,0,0,0,0
3725,"06:04:23AM Feb 6, 2022",98,70,0,0,0,0,0
3726,"06:04:27AM Feb 6, 2022",98,75,0,0,0,0,0
3727,"06:04:31AM Feb 6, 2022",98,76,0,0,0,0,0
3728,"06:04:35AM Feb 6, 2022",97,71,0,0,0,0,0
3729,"06:04:39AM Feb 6, 2022",97,70,0,0,0,0,0
3730,"06:04:43AM Feb 6, 2022",97,68,0,0,0,0,0
3731,"06:04:47AM Feb 6, 2022",97,71,0,0,0,0,0
3732,"06:04:51AM Feb 6, 2022",97,72,0,0,0,0,0
3733,"06:04:55AM Feb 6, 2022",97,65,0,0,0,0,0
3734,"06:04:59AM Feb 6, 2022",97,64,0,0,0,0,0
3735,"06:05:03AM Feb 6, 2022",97,74,0,0,0,0,0
3736,"06:05:07AM Feb 6, 2022",97,71,0,0,0,0,0
3737,"06:05:11AM Feb 6, 2022",98,71,0,0,0,0,0
3738,"06:05:15AM Feb 6, 2022",98,74,0,0,0,0,0
3739,"06:05:19AM Feb 6, 2022",98,72,0,0,0,0,0
3740,"06:05:23AM Feb 6, 2022",98,72,0,0,0,0,0
3741,"06:05:27AM Feb 6, 2022",97,75,0,0,0,0,0
3742,"06:05:31AM Feb 6, 2022",97,79,0,0,0,0,0
3743,"06:05:35AM Feb 6, 2022",97,72,0,0,0,0,0
3744,"06:05:39AM Feb 6, 2022",98,65,0,0,0,0,0
3745,"06:05:43AM Feb 6, 2022",97,69,0,0,0,0,0
3746,"06:05:47AM Feb 6, 2022",97,77,0,0,0,0,0
3747,"06:05:51AM Feb 6, 2022",97,75,0,0,0,0,0
3748,"06:05:55AM Feb 6, 2022",97,78,0,0,0,0,0
3749,"06:05:59AM Feb 6, 2022",97,75,0,0,0,0,0
3750,"06:06:03AM Feb 6, 2022",97,75,0,0,0,0,0
3751,"06:06:07AM Feb 6, 2022",97,79,0,0,0,0,0
3752,"06:06:11AM Feb 6, 2022",97,76,0,0,0,0,0
3753,"06:06:15AM Feb 6, 2022",97,71,0,0,0,0,0
3754,"06:06:19AM Feb 6, 2022",97,71,0,0,0,0,0
3755,"06:06:23AM Feb 6, 2022",97,65,0,0,0,0,0
3756,"06:06:27AM Feb 6, 2022",97,66,0,0,0,0,0
3757,"06:06:31AM Feb 6, 2022",97,71,0,0,0,0,0
3758,"06:06:35AM Feb 6, 2022",98,73,0,0,0,0,0
3759,"06:06:39AM Feb 6, 2022",98,71,0,0,0,0,0
3760,"06:06:43AM Feb 6, 2022",98,74,0,0,0,0,0
3761,"06:06:47AM Feb 6, 2022",98,78,0,0,0,0,0
3762,"06:06:51AM Feb 6, 2022",98,70,0,0,0,0,0
3763,"06:06:55AM Feb 6, 2022",98,69,0,0,0,0,0
3764,"06:06:59AM Feb 6, 2022",98,77,0,0,0,0,0
3765,"06:07:03AM Feb 6, 2022",98,71,0,0,0,0,0
3766,"06:07:07AM Feb 6, 2022",98,70,0,0,0,0,0
3767,"06:07:11AM Feb 6, 2022",98,74,0,0,0,0,0
3768,"06:07:15AM Feb 6, 2022",98,71,0,0,0,0,0
3769,"06:07:19AM Feb 6, 2022",98,74,0,0,0,0,0
3770,"06:07:23AM Feb 6, 2022",98,70,0,0,0,0,0
3771,"06:07:27AM Feb 6, 2022",98,73,0,0,0,0,0
3772,"06:07:31AM Feb 6, 2022",98,78,0,0,0,0,0
3773,"06:07:35AM Feb 6, 2022",98,80,0,0,0,0,0
3774,"06:07:39AM Feb 6, 2022",98,73,0,0,0,0,0
3775,"06:07:43AM Feb 6, 2022",98,66,0,0,0,0,0
3776,"06:07:47AM Feb 6, 2022",98,67,0,0,0,0,0
3777,"06:07:51AM Feb 6, 2022",98,70,0,0,0,0,0
3778,"06:07:55AM Feb 6, 2022",98,71,0,0,0,0,0
3779,"06:07:59AM Feb 6, 2022",98,75,0,0,0,0,0
3780,"06:08:03AM Feb 6, 2022",98,75,0,0,0,0,0
3781,"06:08:07AM Feb 6, 2022",98,74,0,0,0,0,0
3782,"06:08:11AM Feb 6, 2022",98,71,0,0,0,0,0
3783,"06:08:15AM Feb 6, 2022",98,67,0,0,0,0,0
3784,"06:08:19AM Feb 6, 2022",98,72,0,0,0,0,0
3785,"06:08:23AM Feb 6, 2022",98,73,0,0,0,0,0
3786,"06:08:27AM Feb 6, 2022",98,72,0,0,0,0,0
3787,"06:08:31AM Feb 6, 2022",98,73,0,0,0,0,0
3788,"06:08:35AM Feb 6, 2022",98,71,0,0,0,0,0
3789,"06:08:39AM Feb 6, 2022",98,71,0,0,0,0,0
3790,"06:08:43AM Feb 6, 2022",98,67,0,0,0,0,0
3791,"06:08:47AM Feb 6, 2022",98,72,0,0,0,0,0
3792,"06:08:51AM Feb 6, 2022",98,69,0,0,0,0,0
3793,"06:08:55AM Feb 6, 2022",98,67,0,0,0,0,0
3794,"06:08:59AM Feb 6, 2022",98,70,0,0,0,0,0
3795,"06:09:03AM Feb 6, 2022",98,67,0,0,0,0,0
3796,"06:09:07AM Feb 6, 2022",98,73,0,0,0,0,0
3797,"06:09:11AM Feb 6, 2022",98,75,0,0,0,0,0
3798,"06:09:15AM Feb 6, 2022",98,74,0,0,0,0,0
3799,"06:09:19AM Feb 6, 2022",98,72,0,0,0,0,0
3800,"06:09:23AM Feb 6, 2022",98,71,0,0,0,0,0
3801,"06:09:27AM Feb 6, 2022",97,72,0,0,0,0,0
3802,"06:09:31AM Feb 6, 2022",97,76,0,0,0,0,0
3803,"06:09:35AM Feb 6, 2022",97,77,0,0,0,0,0
3804,"06:09:39AM Feb 6, 2022",97,80,0,0,0,0,0
3805,"06:09:43AM Feb 6, 2022",97,76,0,0,0,0,0
3806,"06:09:47AM Feb 6, 2022",97,66,0,0,0,0,0
3807,"06:09:51AM Feb 6, 2022",97,69,0,0,0,0,0
3808,"06:09:55AM Feb 6, 2022",97,74,0,0,0,0,0
3809,"06:09:59AM Feb 6, 2022",97,72,0,0,0,0,0
3810,"06:10:03AM Feb 6, 2022",97,71,0,0,0,0,0
3811,"06:10:07AM Feb 6, 2022",97,71,0,0,0,0,0
3812,"06:10:11AM Feb 6, 2022",98,74,1,0,0,0,0
3813,"06:10:15AM Feb 6, 2022",98,73,0,0,0,0,0
3814,"06:10:19AM Feb 6, 2022",97,77,0,0,0,0,0
3815,"06:10:23AM Feb 6, 2022",97,79,0,0,0,0,0
3816,"06:10:27AM Feb 6, 2022",98,78,0,0,0,0,0
3817,"06:10:31AM Feb 6, 2022",98,70,0,0,0,0,0
3818,"06:10:35AM Feb 6, 2022",98,69,0,0,0,0,0
3819,"06:10:39AM Feb 6, 2022",98,79,0,0,0,0,0
3820,"06:10:43AM Feb 6, 2022",98,82,0,0,0,0,0
3821,"06:10:47AM Feb 6, 2022",98,78,0,0,0,0,0
3822,"06:10:51AM Feb 6, 2022",98,76,0,0,0,0,0
3823,"06:10:55AM Feb 6, 2022",98,69,0,0,0,0,0
3824,"06:10:59AM Feb 6, 2022",98,68,0,0,0,0,0
3825,"06:11:03AM Feb 6, 2022",98,69,0,0,0,0,0
3826,"06:11:07AM Feb 6, 2022",98,72,0,0,0,0,0
3827,"06:11:11AM Feb 6, 2022",98,72,0,0,0,0,0
3828,"06:11:15AM Feb 6, 2022",98,70,0,0,0,0,0
3829,"06:11:19AM Feb 6, 2022",98,67,0,0,0,0,0
3830,"06:11:23AM Feb 6, 2022",98,68,0,0,0,0,0
3831,"06:11:27AM Feb 6, 2022",97,71,0,0,0,0,0
3832,"06:11:31AM Feb 6, 2022",97,77,0,0,0,0,0
3833,"06:11:35AM Feb 6, 2022",97,75,0,0,0,0,0
3834,"06:11:39AM Feb 6, 2022",97,67,0,0,0,0,0
3835,"06:11:43AM Feb 6, 2022",97,69,0,0,0,0,0
3836,"06:11:47AM Feb 6, 2022",97,74,0,0,0,0,0
3837,"06:11:51AM Feb 6, 2022",97,76,0,0,0,0,0
3838,"06:11:55AM Feb 6, 2022",97,66,0,0,0,0,0
3839,"06:11:59AM Feb 6, 2022",97,62,0,0,0,0,0
3840,"06:12:03AM Feb 6, 2022",97,69,0,0,0,0,0
3841,"06:12:07AM Feb 6, 2022",97,71,0,0,0,0,0
3842,"06:12:11AM Feb 6, 2022",97,67,0,0,0,0,0
3843,"06:12:15AM Feb 6, 2022",98,74,0,0,0,0,0
3844,"06:12:19AM Feb 6, 2022",98,72,0,0,0,0,0
3845,"06:12:23AM Feb 6, 2022",98,68,0,0,0,0,0
3846,"06:12:27AM Feb 6, 2022",98,74,0,0,0,0,0
3847,"06:12:31AM Feb 6, 2022",98,76,0,0,0,0,0
3848,"06:12:35AM Feb 6, 2022",98,73,0,0,0,0,0
3849,"06:12:39AM Feb 6, 2022",98,72,0,0,0,0,0
3850,"06:12:43AM Feb 6, 2022",98,74,0,0,0,0,0
3851,"06:12:47AM Feb 6, 2022",98,71,0,0,0,0,0
3852,"06:12:51AM Feb 6, 2022",98,75,0,0,0,0,0
3853,"06:12:55AM Feb 6, 2022",98,77,0,0,0,0,0
3854,"06:12:59AM Feb 6, 2022",97,78,0,0,0,0,0
3855,"06:13:03AM Feb 6, 2022",97,81,0,0,0,0,0
3856,"06:13:07AM Feb 6, 2022",97,77,0,0,0,0,0
3857,"06:13:11AM Feb 6, 2022",97,71,0,0,0,0,0
3858,"06:13:15AM Feb 6, 2022",97,74,0,0,0,0,0
3859,"06:13:19AM Feb 6, 2022",97,67,0,0,0,0,0
3860,"06:13:23AM Feb 6, 2022",97,71,0,0,0,0,0
3861,"06:13:27AM Feb 6, 2022",98,72,0,0,0,0,0
3862,"06:13:31AM Feb 6, 2022",98,73,0,0,0,0,0
3863,"06:13:35AM Feb 6, 2022",98,75,0,0,0,0,0
3864,"06:13:39AM Feb 6, 2022",98,74,0,0,0,0,0
3865,"06:13:43AM Feb 6, 2022",98,74,0,0,0,0,0
3866,"06:13:47AM Feb 6, 2022",98,73,0,0,0,0,0
3867,"06:13:51AM Feb 6, 2022",98,72,0,0,0,0,0
3868,"06:13:55AM Feb 6, 2022",98,73,0,0,0,0,0
3869,"06:13:59AM Feb 6, 2022",98,72,0,0,0,0,0
3870,"06:14:03AM Feb 6, 2022",98,71,0,0,0,0,0
3871,"06:14:07AM Feb 6, 2022",97,71,0,0,0,0,0
3872,"06:14:11AM Feb 6, 2022",98,71,0,0,0,0,0
3873,"06:14:15AM Feb 6, 2022",98,75,0,0,0,0,0
3874,"06:14:19AM Feb 6, 2022",98,69,0,0,0,0,0
3875,"06:14:23AM Feb 6, 2022",98,73,0,0,0,0,0
3876,"06:14:27AM Feb 6, 2022",98,74,0,0,0,0,0
3877,"06:14:31AM Feb 6, 2022",97,73,0,0,0,0,0
3878,"06:14:35AM Feb 6, 2022",98,74,0,0,0,0,0
3879,"06:14:39AM Feb 6, 2022",98,73,0,0,0,0,0
3880,"06:14:43AM Feb 6, 2022",98,79,0,0,0,0,0
3881,"06:14:47AM Feb 6, 2022",98,74,0,0,0,0,0
3882,"06:14:51AM Feb 6, 2022",98,64,0,0,0,0,0
3883,"06:14:55AM Feb 6, 2022",98,65,0,0,0,0,0
3884,"06:14:59AM Feb 6, 2022",98,70,0,0,0,0,0
3885,"06:15:03AM Feb 6, 2022",98,76,0,0,0,0,0
3886,"06:15:07AM Feb 6, 2022",98,79,0,0,0,0,0
3887,"06:15:11AM Feb 6, 2022",98,76,0,0,0,0,0
3888,"06:15:15AM Feb 6, 2022",98,73,0,0,0,0,0
3889,"06:15:19AM Feb 6, 2022",98,74,0,0,0,0,0
3890,"06:15:23AM Feb 6, 2022",98,80,0,0,0,0,0
3891,"06:15:27AM Feb 6, 2022",98,78,0,0,0,0,0
3892,"06:15:31AM Feb 6, 2022",98,72,0,0,0,0,0
3893,"06:15:35AM Feb 6, 2022",98,71,0,0,0,0,0
3894,"06:15:39AM Feb 6, 2022",98,70,0,0,0,0,0
3895,"06:15:43AM Feb 6, 2022",98,67,0,0,0,0,0
3896,"06:15:47AM Feb 6, 2022",98,70,0,0,0,0,0
3897,"06:15:51AM Feb 6, 2022",98,70,0,0,0,0,0
3898,"06:15:55AM Feb 6, 2022",98,71,0,0,0,0,0
3899,"06:15:59AM Feb 6, 2022",98,68,0,0,0,0,0
3900,"06:16:03AM Feb 6, 2022",98,58,0,0,0,0,0
3901,"06:16:07AM Feb 6, 2022",98,61,0,0,0,0,0
3902,"06:16:11AM Feb 6, 2022",98,65,0,0,0,0,0
3903,"06:16:15AM Feb 6, 2022",98,72,0,0,0,0,0
3904,"06:16:19AM Feb 6, 2022",98,79,0,0,0,0,0
3905,"06:16:23AM Feb 6, 2022",98,75,0,0,0,0,0
3906,"06:16:27AM Feb 6, 2022",98,69,0,0,0,0,0
3907,"06:16:31AM Feb 6, 2022",98,68,0,0,0,0,0
3908,"06:16:35AM Feb 6, 2022",98,71,0,0,0,0,0
3909,"06:16:39AM Feb 6, 2022",98,70,0,0,0,0,0
3910,"06:16:43AM Feb 6, 2022",98,70,0,0,0,0,0
3911,"06:16:47AM Feb 6, 2022",98,64,0,0,0,0,0
3912,"06:16:51AM Feb 6, 2022",98,67,0,0,0,0,0
3913,"06:16:55AM Feb 6, 2022",98,72,0,0,0,0,0
3914,"06:16:59AM Feb 6, 2022",98,73,0,0,0,0,0
3915,"06:17:03AM Feb 6, 2022",98,66,0,0,0,0,0
3916,"06:17:07AM Feb 6, 2022",98,67,0,0,0,0,0
3917,"06:17:11AM Feb 6, 2022",98,69,0,0,0,0,0
3918,"06:17:15AM Feb 6, 2022",98,67,0,0,0,0,0
3919,"06:17:19AM Feb 6, 2022",98,67,0,0,0,0,0
3920,"06:17:23AM Feb 6, 2022",98,68,0,0,0,0,0
3921,"06:17:27AM Feb 6, 2022",98,69,0,0,0,0,0
3922,"06:17:31AM Feb 6, 2022",98,72,0,0,0,0,0
3923,"06:17:35AM Feb 6, 2022",98,77,0,0,0,0,0
3924,"06:17:39AM Feb 6, 2022",98,74,0,0,0,0,0
3925,"06:17:43AM Feb 6, 2022",98,73,0,0,0,0,0
3926,"06:17:47AM Feb 6, 2022",98,72,0,0,0,0,0
3927,"06:17:51AM Feb 6, 2022",98,67,0,0,0,0,0
3928,"06:17:55AM Feb 6, 2022",98,69,0,0,0,0,0
3929,"06:17:59AM Feb 6, 2022",98,67,0,0,0,0,0
3930,"06:18:03AM Feb 6, 2022",98,69,0,0,0,0,0
3931,"06:18:07AM Feb 6, 2022",98,74,0,0,0,0,0
3932,"06:18:11AM Feb 6, 2022",98,70,0,0,0,0,0
3933,"06:18:15AM Feb 6, 2022",98,70,0,0,0,0,0
3934,"06:18:19AM Feb 6, 2022",98,71,0,0,0,0,0
3935,"06:18:23AM Feb 6, 2022",98,72,0,0,0,0,0
3936,"06:18:27AM Feb 6, 2022",98,70,0,0,0,0,0
3937,"06:18:31AM Feb 6, 2022",98,71,0,0,0,0,0
3938,"06:18:35AM Feb 6, 2022",98,71,0,0,0,0,0
3939,"06:18:39AM Feb 6, 2022",98,64,0,0,0,0,0
3940,"06:18:43AM Feb 6, 2022",98,58,0,0,0,0,0
3941,"06:18:47AM Feb 6, 2022",98,65,0,0,0,0,0
3942,"06:18:51AM Feb 6, 2022",98,68,0,0,0,0,0
3943,"06:18:55AM Feb 6, 2022",98,69,0,0,0,0,0
3944,"06:18:59AM Feb 6, 2022",98,71,0,0,0,0,0
3945,"06:19:03AM Feb 6, 2022",98,70,0,0,0,0,0
3946,"06:19:07AM Feb 6, 2022",98,72,0,0,0,0,0
3947,"06:19:11AM Feb 6, 2022",98,78,0,0,0,0,0
3948,"06:19:15AM Feb 6, 2022",98,77,0,0,0,0,0
3949,"06:19:19AM Feb 6, 2022",98,79,0,0,0,0,0
3950,"06:19:23AM Feb 6, 2022",98,82,0,0,0,0,0
3951,"06:19:27AM Feb 6, 2022",98,80,0,0,0,0,0
3952,"06:19:31AM Feb 6, 2022",98,78,0,0,0,0,0
3953,"06:19:35AM Feb 6, 2022",98,76,0,0,0,0,0
3954,"06:19:39AM Feb 6, 2022",98,79,0,0,0,0,0
3955,"06:19:43AM Feb 6, 2022",98,75,0,0,0,0,0
3956,"06:19:47AM Feb 6, 2022",98,67,0,0,0,0,0
3957,"06:19:51AM Feb 6, 2022",98,64,0,0,0,0,0
3958,"06:19:55AM Feb 6, 2022",98,74,0,0,0,0,0
3959,"06:19:59AM Feb 6, 2022",99,74,0,0,0,0,0
3960,"06:20:03AM Feb 6, 2022",98,73,0,0,0,0,0
3961,"06:20:07AM Feb 6, 2022",98,74,2,0,0,0,0
3962,"06:20:11AM Feb 6, 2022",98,74,0,0,0,0,0
3963,"06:20:15AM Feb 6, 2022",98,73,0,0,0,0,0
3964,"06:20:19AM Feb 6, 2022",98,73,0,0,0,0,0
3965,"06:20:23AM Feb 6, 2022",98,77,0,0,0,0,0
3966,"06:20:27AM Feb 6, 2022",98,79,0,0,0,0,0
3967,"06:20:31AM Feb 6, 2022",98,73,0,0,0,0,0
3968,"06:20:35AM Feb 6, 2022",98,70,0,0,0,0,0
3969,"06:20:39AM Feb 6, 2022",98,70,0,0,0,0,0
3970,"06:20:43AM Feb 6, 2022",98,72,0,0,0,0,0
3971,"06:20:47AM Feb 6, 2022",98,74,0,0,0,0,0
3972,"06:20:51AM Feb 6, 2022",98,71,0,0,0,0,0
3973,"06:20:55AM Feb 6, 2022",98,71,0,0,0,0,0
3974,"06:20:59AM Feb 6, 2022",98,67,0,0,0,0,0
3975,"06:21:03AM Feb 6, 2022",98,66,0,0,0,0,0
3976,"06:21:07AM Feb 6, 2022",98,67,0,0,0,0,0
3977,"06:21:11AM Feb 6, 2022",98,68,0,0,0,0,0
3978,"06:21:15AM Feb 6, 2022",98,67,0,0,0,0,0
3979,"06:21:19AM Feb 6, 2022",97,67,0,0,0,0,0
3980,"06:21:23AM Feb 6, 2022",97,69,0,0,0,0,0
3981,"06:21:27AM Feb 6, 2022",97,65,0,0,0,0,0
3982,"06:21:31AM Feb 6, 2022",97,65,0,0,0,0,0
3983,"06:21:35AM Feb 6, 2022",97,67,0,0,0,0,0
3984,"06:21:39AM Feb 6, 2022",98,72,0,0,0,0,0
3985,"06:21:43AM Feb 6, 2022",98,65,0,0,0,0,0
3986,"06:21:47AM Feb 6, 2022",98,66,0,0,0,0,0
3987,"06:21:51AM Feb 6, 2022",98,74,0,0,0,0,0
3988,"06:21:55AM Feb 6, 2022",98,72,0,0,0,0,0
3989,"06:21:59AM Feb 6, 2022",98,74,0,0,0,0,0
3990,"06:22:03AM Feb 6, 2022",98,74,0,0,0,0,0
3991,"06:22:07AM Feb 6, 2022",98,72,0,0,0,0,0
3992,"06:22:11AM Feb 6, 2022",98,75,0,0,0,0,0
3993,"06:22:15AM Feb 6, 2022",98,74,0,0,0,0,0
3994,"06:22:19AM Feb 6, 2022",98,71,0,0,0,0,0
3995,"06:22:23AM Feb 6, 2022",98,67,0,0,0,0,0
3996,"06:22:27AM Feb 6, 2022",98,67,0,0,0,0,0
3997,"06:22:31AM Feb 6, 2022",98,68,0,0,0,0,0
3998,"06:22:35AM Feb 6, 2022",98,74,0,0,0,0,0
3999,"06:22:39AM Feb 6, 2022",98,75,0,0,0,0,0
4000,"06:22:43AM Feb 6, 2022",98,73,0,0,0,0,0
4001,"06:22:47AM Feb 6, 2022",98,74,0,0,0,0,0
4002,"06:22:51AM Feb 6, 2022",98,72,0,0,0,0,0
4003,"06:22:55AM Feb 6, 2022",98,66,0,0,0,0,0
4004,"06:22:59AM Feb 6, 2022",98,61,0,0,0,0,0
4005,"06:23:03AM Feb 6, 2022",98,70,0,0,0,0,0
4006,"06:23:07AM Feb 6, 2022",98,72,1,0,0,0,0
4007,"06:23:11AM Feb 6, 2022",98,73,0,0,0,0,0
4008,"06:23:15AM Feb 6, 2022",98,70,0,0,0,0,0
4009,"06:23:19AM Feb 6, 2022",98,64,0,0,0,0,0
4010,"06:23:23AM Feb 6, 2022",98,67,0,0,0,0,0
4011,"06:23:27AM Feb 6, 2022",98,75,0,0,0,0,0
4012,"06:23:31AM Feb 6, 2022",98,70,0,0,0,0,0
4013,"06:23:35AM Feb 6, 2022",98,67,0,0,0,0,0
4014,"06:23:39AM Feb 6, 2022",98,67,0,0,0,0,0
4015,"06:23:43AM Feb 6, 2022",97,69,0,0,0,0,0
4016,"06:23:47AM Feb 6, 2022",97,74,0,0,0,0,0
4017,"06:23:51AM Feb 6, 2022",98,70,0,0,0,0,0
4018,"06:23:55AM Feb 6, 2022",98,71,0,0,0,0,0
4019,"06:23:59AM Feb 6, 2022",98,71,0,0,0,0,0
4020,"06:24:03AM Feb 6, 2022",98,71,0,0,0,0,0
4021,"06:24:07AM Feb 6, 2022",98,76,0,0,0,0,0
4022,"06:24:11AM Feb 6, 2022",98,75,0,0,0,0,0
4023,"06:24:15AM Feb 6, 2022",98,71,0,0,0,0,0
4024,"06:24:19AM Feb 6, 2022",98,71,0,0,0,0,0
4025,"06:24:23AM Feb 6, 2022",98,74,0,0,0,0,0
4026,"06:24:27AM Feb 6, 2022",98,77,0,0,0,0,0
4027,"06:24:31AM Feb 6, 2022",98,71,0,0,0,0,0
4028,"06:24:35AM Feb 6, 2022",98,64,0,0,0,0,0
4029,"06:24:39AM Feb 6, 2022",98,69,0,0,0,0,0
4030,"06:24:43AM Feb 6, 2022",98,71,0,0,0,0,0
4031,"06:24:47AM Feb 6, 2022",98,70,0,0,0,0,0
4032,"06:24:51AM Feb 6, 2022",98,70,0,0,0,0,0
4033,"06:24:55AM Feb 6, 2022",98,74,0,0,0,0,0
4034,"06:24:59AM Feb 6, 2022",98,74,0,0,0,0,0
4035,"06:25:03AM Feb 6, 2022",98,69,0,0,0,0,0
4036,"06:25:07AM Feb 6, 2022",98,67,0,0,0,0,0
4037,"06:25:11AM Feb 6, 2022",98,68,0,0,0,0,0
4038,"06:25:15AM Feb 6, 2022",98,74,0,0,0,0,0
4039,"06:25:19AM Feb 6, 2022",98,76,0,0,0,0,0
4040,"06:25:23AM Feb 6, 2022",98,70,0,0,0,0,0
4041,"06:25:27AM Feb 6, 2022",98,70,0,0,0,0,0
4042,"06:25:31AM Feb 6, 2022",98,75,0,0,0,0,0
4043,"06:25:35AM Feb 6, 2022",97,73,0,0,0,0,0
4044,"06:25:39AM Feb 6, 2022",97,72,0,0,0,0,0
4045,"06:25:43AM Feb 6, 2022",97,73,0,0,0,0,0
